CustomerID,Senior Citizen,Dependents,Tenure,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn,City,Zip Code,Gender,Churn Value,Churn Score,CLTV,Churn Reason,Age,Under 30,Married,Number of Dependents,Population,Referred a Friend,Number of Referrals,Offer,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Streaming Music,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Category
2320-TZRRH,No,No,20,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.5,403.15,No,Three Rivers,93271,Female,0,59,4700,Active Subscriber,38,No,No,0,2318,No,0,No Offer,38.74,0,No,No,0.0,0,774.8,1177.95,3,Stayed,Active Subscriber
0231-LXVAP,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,75.9,75.9,Yes,Tipton,93272,Male,1,66,3389,Attitude of support person,23,Yes,No,0,2951,No,0,No Offer,44.56,27,No,Yes,0.0,0,44.56,120.46,3,Churned,Competitor
9444-JTXHZ,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.2,76.2,Yes,Tulare,93274,Male,1,83,5973,Don't know,53,No,Yes,0,56101,Yes,1,No Offer,35.15,14,No,No,0.0,50,35.15,161.35,3,Churned,Other
4942-VZZOM,No,No,64,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),66.15,4392.5,No,Tupman,93276,Male,0,25,4703,Active Subscriber,40,No,Yes,0,236,Yes,3,Offer B,37.46,2,No,Yes,0.0,0,2397.44,6789.94,3,Stayed,Active Subscriber
5510-BOIUJ,No,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.25,19.25,Yes,Visalia,93277,Male,1,80,5437,Attitude of service provider,35,No,No,7,44741,No,0,No Offer,12.81,0,No,No,0.0,0,12.81,32.06,3,Churned,Attitude
7502-BNYGS,No,No,46,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.1,3168.0,No,Wasco,93280,Female,0,53,2333,Active Subscriber,29,Yes,Yes,0,22760,Yes,7,Offer B,31.88,53,Yes,Yes,0.0,0,1466.48,4634.48,5,Stayed,Active Subscriber
4291-HYEBC,Yes,Yes,28,No,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,39.1,1096.6,No,Weldon,93283,Female,0,59,2305,Active Subscriber,76,No,Yes,3,1935,Yes,2,No Offer,0.0,21,Yes,Yes,0.0,0,0.0,1096.6,3,Stayed,Active Subscriber
6147-CBCRA,No,No,33,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.05,669.45,No,Wofford Heights,93285,Female,0,22,5759,Active Subscriber,34,No,Yes,0,2515,Yes,5,No Offer,4.15,0,No,No,0.0,0,136.95,806.4,4,Stayed,Active Subscriber
6047-SUHPR,No,Yes,39,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,59.8,2343.85,No,Woodlake,93286,Male,0,58,3093,Active Subscriber,60,No,Yes,2,8870,Yes,5,No Offer,13.8,13,No,No,0.0,140,538.2,3022.05,3,Stayed,Active Subscriber
4471-KXAUH,No,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,84.3,3588.4,Yes,Woody,93287,Female,1,100,2514,Attitude of service provider,58,No,Yes,0,88,Yes,1,No Offer,10.73,22,No,Yes,0.0,0,450.66,4039.06,3,Churned,Attitude
9752-ZNQUT,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,48.6,48.6,No,Visalia,93291,Female,0,24,3704,Active Subscriber,51,No,No,0,36718,No,0,Offer E,7.99,11,No,Yes,0.0,0,7.99,56.59,5,Joined,Active Subscriber
7638-QVMVY,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.0,522.95,Yes,Visalia,93292,Female,1,92,3735,Attitude of support person,63,No,No,0,30395,No,0,No Offer,26.09,2,No,Yes,0.0,0,182.63,705.58,2,Churned,Attitude
1576-PFZIW,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),105.35,7511.9,No,Bakersfield,93301,Male,0,34,5866,Active Subscriber,70,No,Yes,0,12963,Yes,2,Offer A,14.48,7,Yes,Yes,0.0,0,1013.6,8525.5,4,Stayed,Active Subscriber
5666-MBJPT,No,No,65,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),25.1,1725.0,No,Bakersfield,93304,Male,0,46,5449,Active Subscriber,22,Yes,No,0,44588,No,0,Offer B,20.43,0,No,No,0.0,0,1327.95,3052.95,4,Stayed,Active Subscriber
7312-XSBAT,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,49.75,49.75,No,Bakersfield,93305,Male,0,79,2908,Active Subscriber,47,No,No,0,35643,No,0,Offer E,41.79,14,No,Yes,0.0,0,41.79,91.54,4,Joined,Active Subscriber
3096-GKWEB,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,1691.9,No,Bakersfield,93306,Male,0,40,4477,Active Subscriber,42,No,Yes,0,53481,Yes,1,No Offer,34.17,16,Yes,Yes,0.0,0,615.06,2306.96,4,Stayed,Active Subscriber
2371-JQHZZ,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.0,2248.05,No,Bakersfield,93307,Male,0,29,5886,Active Subscriber,54,No,Yes,0,59195,Yes,7,No Offer,46.91,20,Yes,No,0.0,40,1125.84,3413.89,5,Stayed,Active Subscriber
0674-GCDXG,No,No,63,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),71.9,4479.2,No,Bakersfield,93308,Male,0,38,5816,Active Subscriber,20,Yes,No,0,44915,No,0,Offer B,42.59,85,Yes,Yes,0.0,0,2683.17,7162.37,4,Stayed,Active Subscriber
1121-QSIVB,No,Yes,44,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,77.55,3471.1,No,Bakersfield,93309,Female,0,43,5044,Active Subscriber,39,No,No,3,58632,No,0,Offer B,5.07,26,Yes,Yes,0.0,0,223.08,3694.18,3,Stayed,Active Subscriber
4396-KLSEH,No,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.85,63.0,No,Bakersfield,93311,Male,0,71,5918,Active Subscriber,26,Yes,No,0,20440,No,0,Offer E,6.88,0,No,No,0.0,0,27.52,90.52,5,Stayed,Active Subscriber
3244-DCJWY,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,70.25,Yes,Bakersfield,93312,Female,1,89,4133,Attitude of support person,27,Yes,No,0,40836,No,0,Offer E,23.0,59,No,Yes,0.0,0,23.0,93.25,1,Churned,Competitor
2824-MYYBN,No,Yes,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.25,3314.15,No,Bakersfield,93313,Female,0,29,2969,Active Subscriber,43,No,Yes,2,25126,No,0,No Offer,1.6,11,Yes,Yes,0.0,0,59.2,3373.35,4,Stayed,Active Subscriber
0875-CABNR,Yes,No,10,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.6,865.55,Yes,San Luis Obispo,93401,Female,1,94,3320,Attitude of support person,70,No,No,0,27047,No,0,No Offer,16.85,30,Yes,Yes,0.0,0,168.5,1034.05,3,Churned,Attitude
6345-HOVES,No,No,34,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.05,852.7,No,Los Osos,93402,Male,0,29,3800,Active Subscriber,59,No,No,0,14859,No,0,No Offer,0.0,28,No,Yes,0.0,0,0.0,852.7,4,Stayed,Active Subscriber
8318-LCNBW,No,No,35,No,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),53.15,1930.9,No,San Luis Obispo,93405,Male,0,43,5638,Active Subscriber,53,No,Yes,0,31982,Yes,5,No Offer,0.0,30,Yes,Yes,0.0,0,0.0,1930.9,3,Stayed,Active Subscriber
6469-QJKZW,No,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,20.15,91.4,No,Arroyo Grande,93420,Female,0,26,2198,Active Subscriber,35,No,Yes,0,24499,Yes,5,No Offer,45.84,0,No,No,0.0,0,183.36,274.76,3,Stayed,Active Subscriber
0147-ESWWR,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.25,3949.15,No,Atascadero,93422,Female,0,77,3172,Active Subscriber,73,No,Yes,0,29539,Yes,9,No Offer,20.15,21,Yes,Yes,0.0,0,785.85,4735.0,4,Stayed,Active Subscriber
1217-VASWC,Yes,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),100.55,4304.0,No,Avila Beach,93424,Male,0,65,4499,Active Subscriber,77,No,Yes,0,812,Yes,10,Offer B,37.09,8,Yes,Yes,0.0,0,1594.87,5898.87,4,Stayed,Active Subscriber
7812-FZHPE,No,Yes,17,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.1,409.9,Yes,Bradley,93426,Female,1,86,4648,Attitude of service provider,31,No,Yes,2,1363,Yes,1,Offer D,18.26,0,No,No,0.0,0,310.42,720.32,1,Churned,Price
6370-ZVHDV,No,No,61,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),25.3,1554.9,No,Buellton,93427,Female,0,71,4501,Active Subscriber,52,No,Yes,0,4644,Yes,1,Offer B,40.37,0,No,No,0.0,0,2462.57,4017.47,4,Stayed,Active Subscriber
5915-DGNVC,No,No,49,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,71.8,3472.05,No,Cambria,93428,Female,0,79,6193,Active Subscriber,47,No,Yes,0,6526,Yes,9,Offer B,25.1,30,Yes,Yes,0.0,0,1229.9,4701.95,4,Stayed,Active Subscriber
6260-XLACS,No,No,4,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.7,117.8,No,Casmalia,93429,Male,0,43,5018,Active Subscriber,49,No,No,0,210,No,0,No Offer,23.04,0,No,No,0.0,0,92.16,209.96,3,Stayed,Active Subscriber
3566-CAAYU,No,Yes,64,No,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,49.85,3210.35,No,Cayucos,93430,Female,0,56,5644,Active Subscriber,28,Yes,Yes,3,3220,Yes,3,Offer B,0.0,59,Yes,Yes,0.0,0,0.0,3210.35,5,Stayed,Active Subscriber
4983-CCWMC,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.6,207.4,No,Creston,93432,Male,0,39,5487,Active Subscriber,43,No,No,0,1203,No,0,No Offer,28.97,16,No,No,0.0,20,86.91,314.31,4,Joined,Active Subscriber
9103-CXVOK,No,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.75,19.75,No,Grover Beach,93433,Male,0,27,3068,Active Subscriber,31,No,Yes,2,13106,Yes,8,No Offer,30.38,0,No,No,0.0,0,30.38,50.13,4,Joined,Active Subscriber
2896-TBNBE,No,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,80.8,3132.75,No,Guadalupe,93434,Male,0,26,3387,Active Subscriber,46,No,Yes,0,5726,Yes,5,Offer B,12.97,24,No,Yes,0.0,0,518.8,3651.55,3,Stayed,Active Subscriber
4797-AXPXK,No,Yes,1,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,60.0,60.0,Yes,Lompoc,93436,Female,1,93,4531,Attitude of service provider,64,No,No,2,51737,No,0,Offer E,43.48,16,No,No,0.0,10,43.48,113.48,1,Churned,Attitude
5229-PRWKT,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.55,649.65,Yes,Lompoc,93437,Male,1,80,4193,Attitude of service provider,47,No,No,0,6165,No,0,Offer E,24.76,2,Yes,Yes,0.0,0,198.08,847.73,3,Churned,Attitude
6982-UQZLY,Yes,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.85,20.85,Yes,Los Alamos,93440,Female,1,97,3817,Attitude of support person,80,No,Yes,0,1328,Yes,1,Offer E,22.86,0,No,No,0.0,0,22.86,43.71,3,Churned,Attitude
2522-WLNSF,Yes,No,34,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),64.2,2106.3,No,Los Olivos,93441,Female,0,34,2225,Active Subscriber,74,No,Yes,0,1317,Yes,2,No Offer,12.33,23,No,Yes,0.0,0,419.22,2525.52,4,Stayed,Active Subscriber
3841-CONLJ,No,No,1,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,35.0,35.0,No,Morro Bay,93442,Female,0,54,4099,Active Subscriber,33,No,Yes,0,10909,Yes,9,No Offer,0.0,14,Yes,Yes,0.0,0,0.0,35.0,3,Joined,Active Subscriber
5057-LCOUI,No,No,39,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.75,2011.4,Yes,Nipomo,93444,Female,1,94,4119,Attitude of support person,35,No,No,0,15405,No,0,Offer C,0.0,4,Yes,Yes,0.0,0,0.0,2011.4,3,Churned,Attitude
0193-ESZXP,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.5,6205.5,Yes,Oceano,93445,Female,1,100,5067,Attitude of support person,73,No,Yes,0,7435,Yes,1,No Offer,16.94,19,Yes,Yes,0.0,0,982.52,7188.02,1,Churned,Attitude
4475-NVTLU,No,Yes,45,Yes,No,No,No,No,No,No,No,No,Two year,No,Electronic check,19.2,903.7,No,Paso Robles,93446,Male,0,24,3451,Active Subscriber,21,Yes,Yes,1,35586,Yes,6,Offer B,17.23,0,No,No,0.0,0,775.35,1679.05,3,Stayed,Active Subscriber
4369-HTUIF,Yes,No,6,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.15,503.6,Yes,Pismo Beach,93449,Male,1,90,5831,Attitude of service provider,73,No,No,0,8564,No,0,Offer E,29.41,30,No,Yes,0.0,0,176.46,680.06,2,Churned,Attitude
9386-LDCZR,No,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),90.65,3882.3,No,San Ardo,93450,Male,0,27,2496,Active Subscriber,19,Yes,No,0,670,No,0,Offer B,36.78,59,No,Yes,0.0,0,1581.54,5463.84,3,Stayed,Active Subscriber
9585-KKMFD,No,Yes,41,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,20.0,879.8,No,San Miguel,93451,Male,0,60,5743,Active Subscriber,24,Yes,Yes,1,2666,Yes,5,No Offer,16.02,0,No,No,0.0,0,656.82,1536.62,3,Stayed,Active Subscriber
5399-ZIMKF,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.65,383.65,No,San Simeon,93452,Male,0,34,3319,Active Subscriber,58,No,No,0,471,No,0,No Offer,32.81,16,No,Yes,0.0,0,164.05,547.7,3,Stayed,Active Subscriber
0336-KXKFK,No,No,72,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),61.2,4390.25,No,Santa Margarita,93453,Male,0,38,4085,Active Subscriber,43,No,No,0,2687,No,0,No Offer,0.0,6,Yes,Yes,0.0,0,0.0,4390.25,3,Stayed,Active Subscriber
5619-XZZKR,No,No,4,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.95,68.2,No,Santa Maria,93454,Male,0,35,2195,Active Subscriber,47,No,No,0,30540,No,0,No Offer,6.86,0,No,No,0.0,0,27.44,95.64,4,Stayed,Active Subscriber
3948-FVVRP,No,Yes,9,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,54.8,452.8,No,Santa Maria,93455,Male,0,73,2848,Active Subscriber,43,No,Yes,2,37364,Yes,2,No Offer,44.46,24,No,Yes,0.0,0,400.14,852.94,4,Stayed,Active Subscriber
5327-XOKKY,Yes,No,72,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),73.45,5329.0,No,Santa Maria,93458,Male,0,29,5540,Active Subscriber,79,No,Yes,0,43684,Yes,7,Offer A,11.26,3,Yes,Yes,0.0,0,810.72,6139.72,3,Stayed,Active Subscriber
0983-TATYJ,No,No,33,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,51.45,1758.9,No,Santa Ynez,93460,Female,0,59,4935,Active Subscriber,42,No,Yes,0,5710,Yes,7,No Offer,48.09,9,No,Yes,0.0,0,1586.97,3345.87,3,Stayed,Active Subscriber
1813-JYWTO,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),80.45,5737.6,No,Shandon,93461,Female,0,62,4202,Active Subscriber,59,No,Yes,0,1255,Yes,4,No Offer,6.23,27,No,No,0.0,130,448.56,6316.16,4,Stayed,Active Subscriber
0156-FVPTA,No,No,22,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,54.2,1152.7,Yes,Solvang,93463,Male,1,87,5102,Attitude of service provider,48,No,Yes,0,7958,Yes,1,Offer D,27.24,21,No,Yes,0.0,0,599.28,1751.98,2,Churned,Attitude
1984-FCOWB,No,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,109.5,7674.55,Yes,Templeton,93465,Female,1,100,4191,Attitude of service provider,21,Yes,Yes,0,7918,Yes,1,Offer A,41.88,59,Yes,No,0.0,150,2931.6,10756.15,2,Churned,Attitude
0654-HMSHN,No,Yes,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,104.4,2157.95,Yes,Mojave,93501,Male,1,77,3796,Attitude of support person,45,No,Yes,0,4882,Yes,1,Offer D,42.65,3,Yes,Yes,0.0,0,895.65,3053.6,2,Churned,Attitude
6719-OXYBR,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,85.3,1219.85,No,California City,93505,Male,0,51,5559,Active Subscriber,41,No,No,0,8316,No,0,No Offer,27.3,18,No,Yes,0.0,0,409.5,1629.35,3,Stayed,Active Subscriber
3312-ZWLGF,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,79.3,2414.55,No,Acton,93510,Male,0,21,3172,Active Subscriber,69,No,Yes,0,7831,No,0,No Offer,10.55,2,No,Yes,0.0,0,305.95,2720.5,5,Stayed,Active Subscriber
6476-YHMGA,No,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.5,1155.6,No,Benton,93512,Female,0,76,3851,Active Subscriber,63,No,Yes,1,340,Yes,5,No Offer,39.77,18,Yes,Yes,0.0,0,596.55,1752.15,5,Stayed,Active Subscriber
5287-QWLKY,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.1,7548.1,Yes,Big Pine,93513,Male,1,66,5725,Attitude of support person,79,No,Yes,0,1826,Yes,1,No Offer,44.66,8,Yes,Yes,0.0,0,3170.86,10718.96,1,Churned,Attitude
0795-XCCTE,Yes,No,72,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),25.4,1809.35,No,Bishop,93514,Male,0,51,6141,Active Subscriber,80,No,No,0,13309,No,0,Offer A,26.01,0,No,No,0.0,0,1872.72,3682.07,3,Stayed,Active Subscriber
0168-XZKBB,No,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.85,1564.4,No,Boron,93516,Female,0,64,5072,Active Subscriber,34,No,Yes,0,2241,Yes,8,No Offer,7.84,16,No,Yes,0.0,0,148.96,1713.36,5,Stayed,Active Subscriber
3785-NRHYR,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.65,19.65,No,Bridgeport,93517,Male,0,31,3192,Active Subscriber,40,No,No,0,826,No,0,No Offer,16.91,0,No,No,0.0,0,16.91,36.56,3,Joined,Active Subscriber
5196-SGOAK,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.7,75.7,Yes,Caliente,93518,Female,1,93,4884,Attitude of support person,39,No,No,0,1022,No,0,Offer E,9.05,21,No,Yes,0.0,0,9.05,84.75,3,Churned,Attitude
4537-DKTAL,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.55,84.4,No,Darwin,93522,Female,0,70,4372,Active Subscriber,26,Yes,No,0,64,No,0,Offer E,41.9,71,No,No,0.0,10,83.8,178.2,5,Joined,Active Subscriber
7072-MBHEV,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),78.1,864.85,No,Edwards,93523,Female,0,50,2333,Active Subscriber,77,No,Yes,2,7685,Yes,8,No Offer,17.66,13,No,Yes,0.0,0,194.26,1059.11,5,Stayed,Active Subscriber
5602-BVFMK,No,No,12,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.3,228.75,No,Independence,93526,Female,0,77,2868,Active Subscriber,58,No,No,0,734,No,0,No Offer,41.78,0,No,No,0.0,0,501.36,730.11,5,Stayed,Active Subscriber
6297-NOOPG,No,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.5,7752.05,No,Inyokern,93527,Female,0,64,5979,Active Subscriber,41,No,Yes,0,2213,Yes,4,No Offer,28.54,23,Yes,Yes,0.0,0,1997.8,9749.85,4,Stayed,Active Subscriber
1891-UAWWU,Yes,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,90.8,1951.0,Yes,Johannesburg,93528,Female,1,87,2312,Attitude of service provider,79,No,Yes,0,207,Yes,1,No Offer,4.77,17,No,Yes,0.0,0,95.4,2046.4,1,Churned,Competitor
8204-TIFGJ,No,No,23,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),20.3,470.6,No,June Lake,93529,Female,0,43,3630,Active Subscriber,38,No,No,0,618,No,0,No Offer,16.26,0,No,No,0.0,0,373.98,844.58,3,Stayed,Active Subscriber
8050-DVOJX,Yes,No,49,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),81.35,4060.9,No,Keeler,93530,Male,0,69,4537,Active Subscriber,67,No,No,0,71,No,0,Offer B,43.19,10,Yes,Yes,0.0,0,2116.31,6177.21,4,Stayed,Active Subscriber
6108-OQZDQ,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.95,384.5,Yes,Keene,93531,Female,1,72,2570,Attitude of service provider,21,Yes,Yes,0,1436,Yes,4,Offer E,9.98,51,Yes,Yes,0.0,0,39.92,424.42,3,Churned,Attitude
0363-QJVFX,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.15,3432.9,Yes,Lake Hughes,93532,Male,1,69,2541,Attitude of service provider,22,Yes,No,0,2771,No,0,Offer C,27.69,73,Yes,Yes,0.0,0,886.08,4318.98,1,Churned,Attitude
8903-XEBGX,No,Yes,2,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.3,108.65,No,Lancaster,93534,Male,0,67,4594,Active Subscriber,22,Yes,No,1,35109,No,0,Offer E,43.93,59,Yes,Yes,0.0,0,87.86,196.51,3,Joined,Active Subscriber
8169-SAEJD,Yes,No,69,No,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),56.55,3952.65,No,Lancaster,93535,Male,0,28,4162,Active Subscriber,79,No,Yes,0,57794,Yes,10,Offer A,0.0,12,Yes,No,0.0,40,0.0,3992.65,3,Stayed,Active Subscriber
9840-DVNDC,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.5,463.05,Yes,Lancaster,93536,Male,1,96,2181,Attitude of support person,45,No,No,0,49309,No,0,No Offer,6.4,26,No,No,0.0,10,38.4,511.45,2,Churned,Attitude
1089-XZWHH,No,Yes,24,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.7,494.05,No,Lee Vining,93541,Female,0,31,3594,Active Subscriber,43,No,Yes,3,504,Yes,5,No Offer,46.3,0,No,No,0.0,0,1111.2,1605.25,5,Stayed,Active Subscriber
2325-WINES,No,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.05,3416.85,No,Littlerock,93543,Female,0,60,2335,Active Subscriber,44,No,No,0,11198,No,0,No Offer,14.21,28,Yes,Yes,0.0,0,454.72,3871.57,4,Stayed,Active Subscriber
6064-ZATLR,No,No,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),52.85,1498.65,No,Llano,93544,Female,0,23,2842,Active Subscriber,44,No,No,0,1220,No,0,No Offer,10.55,29,No,Yes,0.0,0,284.85,1783.5,3,Stayed,Active Subscriber
3096-JRDSO,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.3,2867.75,Yes,Lone Pine,93545,Female,1,75,3444,Attitude of support person,73,No,Yes,0,1910,Yes,5,Offer C,10.19,27,No,Yes,0.0,0,275.13,3142.88,1,Churned,Competitor
7824-PANSQ,No,No,58,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),80.65,4807.35,No,Mammoth Lakes,93546,Male,0,33,6043,Active Subscriber,52,No,No,0,8217,No,0,No Offer,44.67,8,No,Yes,0.0,0,2590.86,7398.21,5,Stayed,Active Subscriber
8042-JVNFH,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.35,71.35,Yes,Olancha,93549,Male,1,92,5730,Attitude of support person,23,Yes,No,0,318,No,0,No Offer,35.28,51,Yes,Yes,0.0,0,35.28,106.63,3,Churned,Attitude
9648-BCHKM,No,Yes,18,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),24.65,471.35,No,Palmdale,93550,Female,0,78,5231,Active Subscriber,22,Yes,Yes,3,67232,Yes,9,No Offer,43.69,0,No,No,0.0,0,786.42,1257.77,3,Stayed,Active Subscriber
2888-ADFAO,No,Yes,47,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),21.3,1041.8,No,Palmdale,93551,Female,0,30,2861,Active Subscriber,47,No,Yes,3,34045,Yes,5,No Offer,3.95,0,No,No,0.0,0,185.65,1227.45,4,Stayed,Active Subscriber
